dates,77470,76430,76500,76900,161530,161680,162420,162450,162890,163100,164290,164050,77650,77800,77610,165600,165460,165200,604900,603900,604020,603600,607150,6155A,6325O,7031,8019,8025,8414A,8416,8500A,9981A,0016A,76,0200E,B893,B278,B228,B954
1984-11-18,3.958,4.503,6.356,7.432,7.748,8.534,10.576,9.692,9.62,8.612,21.827,19.704,9.507,7.796,8.789,13.805,13.805,11.688,18.074,18.884,15.75,14.862,14.631,8.099,21.44,16.421,17.11,17.326,21.526,21.526,16.128,7.286,12.715,13.806,13.806,17.074,20.318,20.318,19.769
1984-11-19,7.176,8.317,10.094,2.559,10.71,13.519,13.427,11.603,19.976,25.802,21.269,23.414,24.193,29.1,32.924,21.724,21.724,21.446,19.731,17.818,19.811,17.643,15.695,13.429,7.549,18.531,22.354,16.523,19.784,19.784,17.423,15.712,17.71,8.27,8.27,13.48,15.867,15.867,19.825
1984-11-20,22.558,10.288,30.397,1.754,2.282,8.878,8.001,10.175,15.003,19.047,10.958,12.162,8.371,11.722,11.046,25.161,25.161,19.456,10.414,15.01,10.846,16.717,15.701,10.875,6.432,11.483,12.383,7.256,10.719,10.719,11.547,17.971,11.632,10.339,10.339,7.903,16.013,16.013,21.055
1984-11-21,11.12,15.146,19.877,12.289,5.341,6.655,7.923,8.905,7.928,7.708,10.221,9.793,28.266,32.007,35.465,20.714,20.714,21.379,10.225,10.755,8.478,11.992,13.538,10.814,10.104,10.316,11.059,6.954,9.578,9.578,8.571,13.348,12.793,9.77,9.77,9.492,11.671,11.671,8.316
1984-11-22,3.201,11.079,9.877,16.382,6.925,7.323,6.858,6.974,7.266,3.137,13.004,13.928,24.913,25.781,30.088,15.315,15.315,16.551,6.007,9.552,9.188,11.765,10.803,5.01,3.691,9.604,12.963,12.02,19.953,19.953,15.035,15.889,17.912,14.346,14.346,12.561,12.592,12.592,10.041
1984-11-23,16.908,13.875,11.873,13.603,16.406,13.42,7.796,6.369,17.439,23.527,9.383,9.071,26.371,26.533,36.316,11.812,11.812,11.63,5.732,6.503,7.287,10.708,11.009,4.881,7.227,5.678,7.207,8.162,18.499,18.499,15.257,11.773,12.415,10.468,10.468,14.819,12.04,12.04,11.457
1984-11-24,6.074,12.208,18.36,24.415,17.958,14.936,11.222,9.692,21.338,26.709,11.594,10.87,20.957,23.99,33.153,21.484,21.484,17.519,4.773,5.303,4.14,6.503,7.457,5.957,5.382,3.88,5.582,7.216,13.506,13.506,7.047,11.054,14.389,17.127,17.127,10.75,8.462,8.462,9.741
1984-11-25,4.047,6.771,6.773,7.394,7.594,5.573,3.974,4.573,7.897,8.269,6.813,6.77,10.213,7.383,11.109,7.709,7.709,7.932,3.776,3.702,4.562,3.979,3.971,12.418,6.311,4.524,6.761,7.725,14.033,14.033,12.284,10.415,9.345,9.077,9.077,12.396,14.946,14.946,13.859
1984-11-26,15.479,11.334,9.643,11.907,12.997,8.348,10.971,10.137,10.56,11.371,3.372,4.249,15.482,18.99,21.447,12.497,12.497,11.304,3.694,0.91,3.284,1.389,2.36,5.861,3.818,2.959,2.957,3.038,3.71,3.71,5.579,5.531,7.198,7.545,7.545,6.557,5.517,5.517,6.987
1984-11-27,19.027,26.096,4.424,6.128,21.068,16.624,14.046,19.828,14.967,13.395,14.114,16.971,16.99,14.69,12.646,35.573,35.573,25.504,2.578,6.666,2.124,14.723,16.822,8.028,2.698,4.694,3.944,3.194,4.395,4.395,4.042,7.107,8.137,5.059,5.059,19.632,7.102,7.102,6.809
1984-11-28,2.518,6.497,3.311,2.889,2.628,2.718,3.147,2.683,20.496,29.034,28.675,22.553,6.816,4.576,5.482,4.713,4.713,5.893,1.229,1.21,5.243,2.742,15.119,4.544,3.316,3.121,1.2,1.082,1.408,1.408,1.573,2.795,2.678,2.018,2.018,0.693,1.539,1.539,1.538
1984-11-29,40.278,17.738,16.325,7.121,1.685,5.884,1.302,1.799,2.221,1.896,7.438,4.008,4.73,4.016,2.956,6.754,6.754,5.444,8.497,7.497,9.805,6.378,3.837,13.23,1.403,5.41,5.271,5.61,6.386,6.386,3.919,14.245,10.107,6.462,6.462,7.553,8.086,8.086,6.458
1984-11-30,61.726,26.788,30.712,17.961,6.103,2.401,1.806,1.718,3.314,4.882,8.004,4.351,6.183,7.407,3.257,8.073,8.073,6.06,7.561,4.746,9.504,6.135,10.251,23.789,17.052,18.184,13.752,14.262,10.94,10.94,8.527,19.739,21.347,16.545,16.545,11.974,13.493,13.493,16.314
1984-12-01,9.477,27.396,43.671,26.828,11.875,14.973,11.813,15.7,8.65,8.691,9.372,9.469,11.529,9.825,8.519,5.526,5.526,4.502,12.61,10.696,12.521,9.206,6.383,9.362,2.915,15.542,13.937,12.322,15.588,15.588,12.058,10.607,10.418,10.038,10.038,18.287,16.77,16.77,16.357
1984-12-02,8.473,6.349,2.903,7.108,4.729,15.313,10.957,11.996,5.266,7.207,7.023,6.992,4.146,3.812,3.881,11.011,11.011,7.597,14.043,15.19,14.816,9.499,9.39,14.877,3.045,15.869,15.473,8.579,10.364,10.364,8.544,10.981,5.094,6.27,6.27,11.999,14.321,14.321,15.26
1984-12-03,1.502,1.978,1.653,6.798,18.247,6.261,9.014,11.4,20.052,17.139,17.552,15.513,18.417,14.432,9.865,19.608,19.608,22.258,8.471,11.901,8.898,19.383,29.798,10.364,11.322,12.161,12.623,8.559,12.592,12.592,9.315,11.17,9.392,5.763,5.763,9.824,8.094,8.094,9.584
1984-12-04,14.855,4.139,1.424,4.103,17.216,6.5,7.962,6.692,16.151,19.773,5.899,7.593,15.113,8.299,7.417,16.313,16.313,16.977,6.157,15.562,7.078,17.656,18.61,4.207,4.359,12.085,9.493,6.712,5.72,5.72,6.921,5.724,5.5,0.712,0.712,17.046,9.251,9.251,8.388
1984-12-05,23.159,8.589,2.653,0.683,0.81,1.143,3.895,4.336,7.888,9.54,8.154,5.161,4.325,6.053,3.815,8.971,8.971,11.431,4.546,7.163,8.073,14.604,3.055,2.696,1.379,1.299,1.978,1.92,2.188,2.188,1.831,5.848,4.127,2.958,2.958,3.792,6.423,6.423,1.99
1984-12-06,8.787,3.246,3.463,8.318,6.29,6.83,9.315,8.682,6.409,2.567,8.321,5.647,6.216,5.913,9.399,2.955,2.955,3.768,5.276,3.481,1.902,2.056,4.858,10.108,12.735,6.818,6.045,6.738,5.98,5.98,3.849,1.774,2.589,3.039,3.039,2.353,3.083,3.083,4.224
1984-12-07,13.003,6.371,11.478,2.463,2.219,6.589,4.961,4.619,9.301,2.711,5.055,2.929,2.711,4.203,6.288,2.187,2.187,2.788,11.036,9.411,4.07,1.419,2.268,9.832,14.165,9.693,9.5,10.092,9.605,9.605,5.623,6.942,4.061,3.457,3.457,5.168,5.284,5.284,7.074
1984-12-08,24.136,10.254,5.922,2.19,1.088,1.492,1.801,0.946,4.315,2.235,3.864,1.466,2.248,2.537,4.399,0.879,0.879,1.878,11.822,8.718,7.887,2.534,2.093,15.248,9.975,8.311,9.704,11.845,12.414,12.414,10.288,12.591,9.457,7.803,7.803,7.724,8.597,8.597,10.165
1984-12-09,7.569,6.095,19.68,5.776,4.017,2.345,2.716,2.702,3.969,5.216,6.064,2.395,12.86,10.243,13.761,4.581,4.581,8.366,10.183,2.342,3.744,4.436,2.866,14.932,10.93,6.227,3.817,4.518,3.821,3.821,1.551,1.501,0.974,1.209,1.209,1.584,2.215,2.215,2.578
1984-12-10,12.609,6.906,2.265,4.421,3.048,9.774,3.583,3.549,4.815,2.011,5.536,4.224,6.381,3.511,5.233,3.983,3.983,2.932,9.73,2.144,2.884,4.57,8.117,13.182,14.627,4.845,4.131,4.379,4.299,4.299,1.69,2.765,1.919,2.404,2.404,10.116,5.048,5.048,2.313
1984-12-11,12.213,8.426,0.908,5.901,8.552,8.101,12.464,11.443,14.506,12.087,13.296,9.756,5.638,7.179,10.405,0.803,0.803,2.281,4.195,3.87,6.473,2.986,6.525,10.345,4.981,1.807,1.547,1.128,2.087,2.087,0.94,3.205,2.415,3.998,3.998,7.183,4.125,4.125,1.401
1984-12-12,4.176,5.459,7.446,6.744,2.124,7.438,7.367,7.718,7.336,1.731,4.792,5.862,3.494,2.438,2.45,3.299,3.299,6.025,4.508,3.636,6.055,6.683,4.805,9.433,6.844,2.615,3.707,4.761,4.863,4.863,6.289,6.076,7.016,8.384,8.384,5.583,5.064,5.064,3.95
1984-12-13,4.66,5.841,11.517,5.675,7.669,4.917,3.329,2.556,8.803,9.808,3.896,6.195,7.687,4.815,7.672,3.996,3.996,4.976,5.25,6.353,5.129,7.36,8.358,4.76,5.791,9.189,7.533,7.721,18.0,18.0,13.297,9.023,10.656,12.38,12.38,10.273,10.318,10.318,6.679
1984-12-14,7.64,6.51,24.782,4.919,4.316,14.456,11.775,10.965,17.019,19.506,8.347,10.029,43.76,45.188,55.484,15.137,15.137,22.817,6.843,5.057,7.281,7.918,7.926,12.743,4.67,8.811,6.714,6.44,6.03,6.03,3.414,7.818,5.564,4.454,4.454,2.466,2.213,2.213,6.577
1984-12-15,10.387,5.078,12.774,1.236,1.958,5.016,3.608,3.659,1.169,4.054,6.318,5.885,2.982,2.033,3.304,7.47,7.47,5.758,12.971,6.759,6.88,7.154,4.806,8.489,6.37,6.727,7.568,8.389,8.654,8.654,7.487,10.302,7.979,7.839,7.839,7.522,8.095,8.095,11.978
1984-12-16,2.9,4.139,8.952,4.463,7.865,10.64,10.26,10.201,10.48,9.232,9.866,9.213,9.952,5.908,8.862,7.621,7.621,7.863,10.658,10.558,13.486,8.805,9.814,7.215,11.097,7.253,6.334,6.577,2.922,2.922,3.348,1.875,1.711,2.949,2.949,8.647,8.656,8.656,5.275
1984-12-17,8.03,8.29,8.833,8.025,7.1,14.463,18.305,21.861,12.348,15.101,16.241,11.95,8.608,6.503,10.039,8.468,8.468,7.029,5.658,6.291,9.662,7.637,6.42,8.82,3.197,6.995,6.415,5.478,3.698,3.698,3.396,6.589,4.062,1.825,1.825,3.39,2.444,2.444,4.544
1984-12-18,14.501,21.362,11.571,16.237,23.71,11.877,10.845,11.083,9.94,9.658,9.603,8.034,12.436,6.342,12.43,8.845,8.845,9.529,6.704,7.209,6.483,6.986,7.36,7.862,3.969,5.156,8.527,7.946,7.737,7.737,6.54,13.918,11.414,8.192,8.192,10.598,10.216,10.216,9.841
1984-12-19,20.378,16.99,40.755,3.278,12.361,16.492,13.488,15.566,7.879,7.209,5.714,4.672,6.29,4.19,6.085,9.04,9.04,15.067,5.548,10.364,10.677,9.554,4.238,2.395,5.465,3.17,3.868,3.863,3.422,3.422,3.634,4.766,7.312,6.506,6.506,15.342,14.383,14.383,6.048
1984-12-20,8.39,9.181,1.967,3.855,9.349,6.486,6.683,5.703,10.152,9.143,3.581,7.017,12.274,9.297,8.53,4.07,4.07,8.915,8.045,11.708,9.288,16.902,8.88,10.251,10.271,13.729,10.155,6.09,8.109,8.109,7.453,8.875,1.265,1.327,1.327,15.287,11.524,11.524,11.637
1984-12-21,25.062,16.012,31.745,2.409,2.969,4.994,4.936,4.251,3.138,2.627,7.132,5.714,9.562,9.452,12.927,6.817,6.817,6.797,6.012,8.896,6.972,8.997,12.722,13.178,7.913,10.082,11.054,9.295,12.367,12.367,7.2,7.97,10.116,6.771,6.771,11.77,11.507,11.507,9.187
1984-12-22,20.308,17.44,5.124,4.115,13.57,9.566,14.795,9.682,6.675,6.183,5.381,4.332,15.025,11.777,8.446,9.654,9.654,11.964,5.224,20.264,11.026,12.404,9.814,4.539,2.527,3.203,3.26,1.81,3.14,3.14,4.729,8.896,3.614,5.812,5.812,21.879,20.626,20.626,6.334
1984-12-23,3.22,1.708,1.448,2.292,4.81,13.02,10.589,6.039,6.879,13.494,6.565,4.789,13.957,13.394,8.69,5.225,5.225,10.441,3.225,11.467,8.746,16.916,14.361,5.075,5.791,3.394,6.24,5.551,1.542,1.542,2.903,2.218,2.54,3.515,3.515,12.665,8.355,8.355,5.507
1984-12-24,19.303,8.831,5.421,2.887,5.853,12.768,8.643,8.744,3.488,2.679,9.338,8.624,8.06,10.529,10.957,7.17,7.17,9.931,7.372,6.392,4.874,9.444,9.345,8.676,8.046,10.704,11.141,5.932,9.457,9.457,6.394,13.133,7.996,3.485,3.485,5.772,6.113,6.113,5.229
1984-12-25,34.111,10.017,7.663,2.588,4.621,5.126,2.435,2.506,4.625,6.501,5.936,8.214,3.38,3.213,3.555,10.186,10.186,7.27,7.337,10.457,6.079,10.237,9.309,9.781,7.913,5.089,6.741,6.231,9.598,9.598,6.651,6.027,9.54,4.858,4.858,14.05,7.082,7.082,5.648
1984-12-26,5.579,11.371,5.927,6.165,8.372,8.417,6.487,7.351,11.253,7.315,10.823,10.909,12.564,7.613,11.721,6.219,6.219,8.038,7.266,8.528,6.198,11.352,13.476,11.309,6.668,10.313,11.919,8.753,9.0,9.0,7.821,12.757,14.454,13.815,13.815,7.839,8.227,8.227,7.123
1984-12-27,6.803,5.888,3.479,5.263,1.416,7.924,12.932,12.712,4.601,5.693,8.672,8.219,4.621,3.568,8.017,2.06,2.06,1.27,15.385,11.732,9.523,8.292,9.205,22.263,13.73,16.314,15.461,11.902,14.1,14.1,11.491,16.872,6.62,5.406,5.406,2.992,6.992,6.992,10.558
1984-12-28,36.614,22.997,4.25,6.94,23.506,11.227,9.548,9.979,19.515,22.321,3.709,5.455,13.121,11.609,9.97,13.585,13.585,16.753,21.342,16.715,13.131,12.204,3.76,23.42,12.951,13.382,15.253,14.391,15.349,15.349,8.608,9.845,11.092,7.191,7.191,18.991,18.761,18.761,17.273
1984-12-29,44.362,22.305,2.683,5.773,29.149,11.413,18.886,15.753,31.592,33.672,23.864,24.87,33.562,10.115,23.961,25.102,25.102,29.811,14.613,26.847,25.489,32.145,17.659,19.976,14.658,12.095,12.413,13.261,17.007,17.007,6.807,8.874,10.706,9.269,9.269,24.37,20.894,20.894,11.951
1984-12-30,57.517,30.118,1.154,3.642,21.274,5.505,15.878,11.756,11.316,27.791,11.523,12.689,8.08,6.52,3.293,17.987,17.987,16.626,7.411,24.126,26.933,24.633,21.539,13.869,10.563,11.184,12.758,12.653,15.214,15.214,8.595,16.833,15.993,8.785,8.785,18.37,16.885,16.885,12.646
1984-12-31,59.962,26.397,3.525,16.09,32.334,7.801,5.66,8.161,8.717,15.227,5.881,4.826,17.873,6.663,12.235,2.469,2.469,7.184,7.695,21.835,15.371,20.023,12.351,12.505,8.883,8.952,9.796,8.177,12.611,12.611,10.936,22.395,21.117,10.244,10.244,45.488,22.316,22.316,16.688
1985-01-01,27.546,12.305,35.928,4.442,2.688,8.994,4.471,5.483,5.132,2.515,7.721,6.243,13.109,7.966,10.934,11.504,11.504,15.266,7.719,15.733,11.785,15.682,14.339,8.915,11.859,5.443,7.557,6.517,10.811,10.811,10.131,10.466,10.084,16.819,16.819,17.564,17.551,17.551,10.781
1985-01-02,28.167,16.894,31.67,12.522,2.163,16.986,10.534,11.56,10.168,26.467,19.508,30.378,15.678,20.463,24.352,38.098,38.098,30.248,8.749,15.576,17.136,18.482,16.366,8.321,9.405,15.775,10.809,6.583,13.929,13.929,18.527,19.85,9.44,14.896,14.896,11.703,19.374,19.374,22.088
1985-01-03,27.047,20.42,41.831,3.311,9.204,4.671,4.335,4.004,2.661,1.886,17.669,27.051,2.288,4.006,6.605,32.587,32.587,28.869,11.071,12.547,13.764,19.926,17.494,3.619,7.49,3.627,6.718,6.629,10.35,10.35,10.017,13.147,9.326,5.229,5.229,14.428,6.123,6.123,19.824
1985-01-04,11.26,12.676,29.533,10.476,9.742,8.699,8.393,8.013,11.916,10.472,17.11,24.785,28.205,32.336,35.832,28.296,28.296,27.42,8.577,11.493,11.229,12.214,12.729,17.878,10.683,6.443,4.959,4.589,9.402,9.402,7.186,5.622,8.314,7.827,7.827,8.845,8.132,8.132,11.593
1985-01-05,16.572,23.757,7.351,5.354,16.857,6.961,10.628,10.288,30.135,38.403,16.122,19.486,12.087,7.942,8.083,15.81,15.81,22.088,15.477,12.91,13.646,10.812,8.87,33.058,21.951,12.078,10.126,10.366,7.214,7.214,3.042,8.662,5.084,1.177,1.177,9.708,9.318,9.318,9.942
1985-01-06,32.083,27.0,4.936,3.015,15.545,16.519,2.827,2.92,12.084,10.779,9.556,10.758,18.66,4.731,15.444,3.93,3.93,2.293,20.75,12.589,12.528,19.264,14.13,10.662,3.435,7.558,9.754,10.021,9.366,9.366,11.364,17.114,5.962,3.675,3.675,14.101,12.643,12.643,7.985
1985-01-07,7.759,9.785,10.195,3.334,0.716,6.708,7.397,6.296,8.305,12.109,11.775,16.525,5.585,6.467,6.968,14.486,14.486,16.96,8.452,4.332,7.741,11.85,11.059,5.311,12.382,6.553,7.13,6.514,6.333,6.333,4.938,16.943,22.351,13.594,13.594,8.541,6.18,6.18,3.409
1985-01-08,48.558,19.797,15.439,10.579,28.332,9.839,8.299,6.916,4.881,4.36,13.149,11.96,29.352,23.479,36.439,5.388,5.388,8.664,7.48,11.331,10.897,13.676,10.352,5.921,5.589,15.516,11.735,6.858,16.213,16.213,26.125,17.006,9.405,9.139,9.139,18.08,15.123,15.123,20.289
1985-01-09,24.212,22.644,23.574,6.022,12.864,9.833,9.858,10.359,18.078,23.739,18.724,26.745,18.778,24.621,26.741,30.434,30.434,22.418,7.013,9.012,9.409,22.105,21.386,4.806,3.125,8.15,8.175,5.423,9.898,9.898,9.631,13.739,12.634,12.915,12.915,16.257,14.055,14.055,12.273
1985-01-10,17.385,13.267,1.883,4.192,3.535,17.12,12.106,15.607,12.026,19.408,12.442,15.752,4.844,2.446,2.717,13.817,13.817,15.683,2.365,2.22,5.194,13.038,13.875,5.912,10.197,4.585,4.648,3.466,4.994,4.994,5.754,11.02,5.54,3.874,3.874,9.897,3.531,3.531,8.331
1985-01-11,8.203,4.778,7.485,7.669,2.896,6.058,2.75,3.576,5.683,1.904,3.18,6.182,1.15,2.1,1.349,2.38,2.38,2.476,7.291,3.577,5.773,3.775,4.255,4.01,3.274,2.207,2.929,1.579,2.299,2.299,3.107,1.957,2.305,1.48,1.48,2.785,3.2,3.2,1.508
1985-01-12,4.501,2.477,3.897,3.876,4.828,3.425,3.761,2.895,1.997,3.381,3.941,3.872,4.196,1.698,4.398,2.225,2.225,1.849,4.399,6.111,7.011,4.358,4.237,6.232,2.867,2.89,4.294,3.029,4.298,4.298,3.449,2.87,6.033,5.289,5.289,8.879,7.118,7.118,10.003
1985-01-13,16.854,10.601,12.058,24.157,34.485,17.192,10.833,14.134,8.749,8.883,2.613,1.637,16.608,17.465,18.306,7.983,7.983,11.831,12.667,10.789,11.659,10.453,5.733,6.012,2.44,15.27,16.327,10.591,14.718,14.718,5.337,6.17,1.983,2.252,2.252,9.105,6.001,6.001,7.866
1985-01-14,23.926,4.293,7.681,10.307,3.005,10.447,15.058,17.549,9.494,10.513,11.993,12.101,8.792,4.78,10.238,7.995,7.995,4.962,2.906,5.975,9.094,13.908,12.331,10.583,7.88,8.826,10.063,7.879,10.727,10.727,14.889,20.096,10.244,8.724,8.724,10.867,13.225,13.225,11.849
1985-01-15,2.562,2.841,16.418,6.494,7.64,25.507,21.006,25.116,11.689,16.908,14.786,14.681,6.547,5.155,6.864,9.641,9.641,1.987,8.09,6.217,4.394,7.243,11.838,20.224,7.93,13.882,13.372,8.392,10.565,10.565,6.249,5.724,3.257,2.484,2.484,4.266,3.476,3.476,6.368
1985-01-16,9.577,4.134,6.85,6.099,19.995,12.855,9.306,13.162,25.551,19.686,5.209,5.938,5.04,4.248,3.788,1.518,1.518,4.893,10.14,14.217,13.101,7.891,5.87,14.264,7.029,12.855,14.29,9.649,14.235,14.235,8.839,8.103,6.643,2.588,2.588,13.207,5.271,5.271,9.958
1985-01-17,13.258,14.694,15.654,3.015,4.585,14.95,6.292,6.038,20.957,14.78,33.813,24.55,13.99,11.838,16.045,17.544,17.544,15.036,11.296,12.171,12.393,14.111,19.788,25.105,21.383,14.785,15.563,17.312,21.143,21.143,19.962,14.09,12.48,17.718,17.718,11.684,12.363,12.363,13.661
1985-01-18,7.462,6.622,20.784,6.524,8.503,11.195,12.187,12.178,13.915,14.545,12.825,13.236,11.235,9.231,14.255,13.939,13.939,12.703,22.254,19.798,21.856,15.926,11.613,13.847,18.808,17.958,26.149,25.922,25.352,25.352,22.99,26.955,40.585,13.381,13.381,16.096,19.222,19.222,25.873
1985-01-19,22.55,8.674,19.989,5.078,5.565,4.531,1.904,2.336,1.873,6.01,14.588,16.798,12.857,14.205,15.168,39.812,39.812,26.152,13.527,15.922,13.986,19.086,19.782,12.05,6.228,12.194,15.323,14.153,15.11,15.11,13.87,17.737,16.257,12.345,12.345,10.416,13.793,13.793,16.945
1985-01-20,10.053,12.21,7.841,5.476,5.29,3.26,4.909,5.529,9.319,12.004,11.073,14.277,14.621,9.481,13.078,13.627,13.627,10.806,10.771,11.849,13.535,19.056,16.516,10.98,13.359,13.128,14.195,15.294,16.371,16.371,14.513,11.64,12.036,11.052,11.052,8.919,13.435,13.435,15.826
1985-01-21,5.325,19.942,24.809,13.077,7.133,9.796,9.947,9.059,9.495,9.109,10.53,11.104,15.695,8.987,15.234,11.316,11.316,12.011,13.507,11.595,13.375,11.172,9.087,29.436,18.837,17.036,13.767,15.924,18.76,18.76,19.214,19.068,12.253,13.891,13.891,12.53,13.3,13.3,12.499
1985-01-22,15.336,17.662,25.731,10.598,16.725,19.3,16.274,15.378,14.987,12.69,8.469,8.571,28.174,21.0,33.284,13.696,13.696,14.834,5.435,9.997,17.832,9.964,7.873,29.102,24.926,17.879,13.748,16.755,19.398,19.398,20.17,19.88,10.651,15.993,15.993,19.296,16.486,16.486,14.669
1985-01-23,5.707,6.35,9.028,10.147,22.192,22.769,14.998,14.199,15.583,16.69,12.636,10.028,29.135,24.668,34.972,11.946,11.946,13.6,12.331,13.161,17.465,11.904,8.57,11.708,17.477,15.177,6.668,8.02,11.971,11.971,10.239,5.916,8.372,11.272,11.272,15.223,13.235,13.235,13.254
1985-01-24,17.617,12.842,47.317,3.876,2.916,18.37,25.126,22.417,33.278,35.323,12.067,14.309,71.227,83.109,97.818,28.521,28.521,38.819,3.715,5.185,4.841,9.779,9.384,5.011,8.431,2.393,3.682,3.958,4.487,4.487,4.657,11.652,6.221,5.176,5.176,8.605,6.601,6.601,4.968
1985-01-25,11.639,9.558,3.759,5.665,7.476,3.618,9.852,11.968,10.793,10.438,9.016,10.262,18.542,10.331,14.885,7.985,7.985,9.334,10.016,7.51,4.055,5.382,4.032,6.761,6.894,6.632,9.634,8.13,11.867,11.867,9.586,10.777,11.138,10.932,10.932,9.953,8.676,8.676,8.022
1985-01-26,7.803,15.631,8.288,5.863,9.808,19.428,16.522,15.692,11.56,6.406,7.864,10.183,34.515,16.794,34.422,10.837,10.837,15.802,11.18,13.409,12.099,10.968,9.407,11.347,3.136,12.171,12.827,10.027,11.725,11.725,9.388,17.524,21.445,14.152,14.152,13.73,11.814,11.814,13.706
1985-01-27,18.31,8.027,30.634,1.227,3.568,1.54,4.746,4.908,11.271,16.543,10.629,9.58,12.244,12.006,11.422,18.829,18.829,18.063,5.681,10.171,6.541,13.584,11.962,3.742,7.03,13.541,12.936,7.952,9.413,9.413,9.698,9.913,8.056,5.278,5.278,10.084,6.194,6.194,12.002
1985-01-28,14.696,11.655,14.656,4.076,2.702,7.135,3.258,4.026,4.58,5.77,14.908,14.064,16.453,11.875,15.762,13.959,13.959,13.739,6.331,9.901,9.621,11.993,12.737,6.703,3.987,8.322,10.491,7.0,9.141,9.141,9.114,18.574,16.217,9.822,9.822,8.974,11.853,11.853,7.158
1985-01-29,15.26,8.375,3.4,5.812,18.361,15.041,4.787,3.759,10.036,11.847,3.432,3.285,13.896,11.89,9.882,18.505,18.505,15.912,3.48,11.4,9.214,15.802,21.221,4.607,6.892,5.554,4.527,3.719,5.792,5.792,9.858,11.131,8.692,3.42,3.42,18.972,5.459,5.459,13.417
1985-01-30,15.512,10.672,37.273,3.176,4.491,6.724,6.162,5.49,6.973,4.409,7.343,6.013,11.305,10.621,12.949,11.023,11.023,12.53,3.165,4.95,3.589,9.741,14.645,8.211,6.416,4.905,4.973,3.474,5.141,5.141,5.865,7.853,6.345,4.709,4.709,7.509,6.146,6.146,4.627
1985-01-31,11.546,9.623,16.284,8.808,9.644,8.847,10.956,9.392,14.841,8.99,14.631,10.796,7.169,9.547,12.073,10.706,10.706,7.744,1.86,4.449,2.415,11.258,12.558,3.569,5.212,3.564,3.461,2.394,2.692,2.692,5.482,7.063,4.452,2.058,2.058,7.603,4.712,4.712,5.007
1985-02-01,14.906,13.99,35.163,5.222,7.005,8.472,9.551,8.931,6.338,4.053,10.412,7.97,3.857,7.092,7.48,15.293,15.293,5.137,2.113,3.884,3.201,14.869,16.294,10.992,4.412,1.549,2.709,2.494,2.798,2.798,3.803,5.399,4.597,3.771,3.771,12.478,5.119,5.119,3.342
1985-02-02,12.422,19.83,30.916,9.625,9.572,12.491,3.897,4.725,16.381,20.544,11.05,10.001,6.016,19.078,17.737,26.295,26.295,18.227,3.803,1.729,5.651,12.972,14.722,2.719,1.482,1.031,1.539,1.621,2.27,2.27,2.875,5.859,5.409,3.775,3.775,7.226,6.131,6.131,2.809
1985-02-03,17.302,18.333,10.27,2.252,3.358,10.898,9.463,10.193,5.67,1.486,13.542,9.585,4.242,2.531,3.263,18.406,18.406,4.566,2.504,2.505,3.205,11.008,12.664,3.262,3.666,2.265,2.308,2.138,2.141,2.141,1.336,3.961,3.114,2.366,2.366,9.997,3.737,3.737,2.935
1985-02-04,18.343,12.595,8.378,5.334,2.133,2.444,3.584,4.361,12.683,4.25,3.657,2.554,2.875,3.827,5.094,3.277,3.277,2.321,5.4,2.9,3.357,6.883,3.073,21.545,8.087,7.358,7.36,7.578,9.189,9.189,8.02,12.711,6.774,4.733,4.733,4.418,4.107,4.107,5.493
1985-02-05,6.132,3.78,2.534,8.979,8.483,6.333,6.137,4.84,12.654,11.112,5.672,6.766,8.694,9.947,12.181,7.496,7.496,5.213,7.46,4.407,5.778,6.757,5.108,10.515,7.176,3.657,4.533,6.501,9.06,9.06,5.608,7.725,6.724,8.163,8.163,6.73,6.903,6.903,6.049
1985-02-06,2.14,4.641,19.079,6.507,1.443,2.115,5.399,6.106,10.625,6.582,12.737,10.675,20.109,22.023,25.334,14.285,14.285,11.939,6.162,5.089,5.561,9.061,10.424,14.468,10.172,7.174,7.255,7.039,8.617,8.617,8.569,7.225,6.592,8.004,8.004,9.239,7.614,7.614,6.233
1985-02-07,7.761,5.111,7.32,5.527,5.813,6.832,8.766,9.583,4.245,3.471,12.283,11.79,15.128,15.266,19.357,10.896,10.896,8.304,7.495,10.408,9.505,11.115,10.864,28.41,14.675,13.713,12.852,12.145,16.359,16.359,12.54,11.612,9.5,11.439,11.439,9.922,8.409,8.409,8.913
1985-02-08,4.539,3.474,8.502,3.846,4.975,7.853,9.603,7.369,7.684,7.687,9.101,7.909,15.224,12.377,17.655,7.063,7.063,8.494,17.6,11.118,8.813,8.879,7.21,4.482,11.194,12.778,18.353,14.343,9.992,9.992,5.671,9.444,7.193,9.155,9.155,10.797,7.914,7.914,13.843
1985-02-09,6.864,12.088,9.255,9.402,14.984,13.698,16.538,13.386,19.812,16.416,6.163,3.976,37.302,23.096,35.111,11.457,11.457,14.653,14.541,15.434,14.687,12.609,9.743,18.714,17.512,14.652,15.656,14.884,15.559,15.559,14.182,12.192,11.441,9.903,9.903,11.91,11.237,11.237,16.553
1985-02-10,6.129,12.416,21.27,17.519,22.224,35.19,23.006,21.919,21.767,28.054,18.127,22.518,68.168,79.765,104.974,31.707,31.707,31.159,14.274,13.999,11.414,13.548,15.328,13.815,11.059,14.973,17.596,17.663,19.408,19.408,17.718,14.846,26.465,22.99,22.99,22.712,22.176,22.176,21.39
