dates,77470,76430,76500,76900,161530,161680,162420,162450,162890,163100,164290,164050,77650,77800,77610,165600,165460,165200,604900,603900,604020,603600,607150,6155A,6325O,7031,8019,8025,8414A,8416,8500A,9981A,0016A,76,0200E,B893,B278,B228,B954
1993-05-30,22.660994,1.5197585,0.0089891255,0.113690265,0.33789688,0.23969078,0.06037392,0.11439435,0.010577962,0.016396865,0.029100105,0.056061894,0.9691398,0.4850328,1.9195546,0.7202774,0.9550881,0.28832257,0.17766841,0.028010458,0.407774,0.05818158,0.055540353,0.017452985,2.0136182,3.5249074,1.1987536,1.8142909,0.0089891255,0.0089891255,0.33633035,0.7732697,0.021673739,0.026967376,0.07774122,0.6853621,1.3447386,1.3447386,3.9115157
1993-05-31,0.04977174,0.0,0.0,0.20130165,12.606705,0.0,2.471231,0.9535272,1.7709008,1.3063198,0.11548214,1.4848444,0.014837832,0.012695789,0.0,0.0,0.0,0.06356835,0.0,4.167432,0.80732083,0.050852075,0.26858038,1.958454,0.19547343,0.0,0.0,0.0,0.0,0.0,0.13454631,3.5852604,13.991418,0.5106424,0.8221438,0.0,0.0,0.0,0.0
1993-06-01,2.3970864,0.12229569,0.01905486,0.094193965,0.028565526,0.01905486,0.01905486,0.01905486,0.01905486,0.10943599,0.01905486,0.01905486,0.01905486,0.01905486,0.01905486,0.01905486,0.01905486,0.01905486,3.946333,1.5084759,7.0748544,0.01905486,0.01905486,0.01905486,0.01905486,1.2009066,3.752403,4.470118,0.13279915,0.11321717,0.07403642,5.8204427,0.026978554,0.01905486,0.031162055,0.01905486,0.5893781,0.5893781,0.92550766
1993-06-02,30.98894,0.22012368,0.32684767,0.601437,4.983228,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,0.013941899,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,0.18711202,0.060738996,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06,0.007430091,0.22859687,0.36210752,-1.8626e-06,-1.8626e-06,-1.8626e-06,-1.8626e-06
1993-06-03,0.017141923,0.017141923,0.017141923,2.1982062,58.860897,1.5451034,9.053481,12.628889,5.2075963,2.3154318,0.017141923,0.017141923,0.10225177,0.26982093,2.0110252,0.017141923,0.017141923,0.02857484,0.017141923,0.037485734,0.051455572,0.19758381,0.017141923,0.017141923,0.017141923,0.017141923,0.022875145,0.017141923,0.017141923,0.017141923,0.017141923,0.030780211,0.05906262,8.614347,9.867309,0.017141923,0.017141923,0.017141923,0.03598444
1993-06-04,0.024212524,0.024212524,0.024212524,0.15100837,1.0802857,0.6399042,1.2671611,1.1044832,99.539154,44.043724,0.65909696,3.7648847,0.044565648,0.03344007,0.16945228,0.036107376,0.041326508,0.038774684,0.061040744,0.024212524,0.07501803,0.024212524,0.088123605,0.024212524,2.0724163,0.19516982,0.119170174,0.13211928,0.024212524,0.024212524,0.034773722,1.1241064,3.7195654,1.3204812,1.4027878,0.024212524,0.024212524,0.024212524,0.024212524
1993-06-05,0.080117956,0.0,0.0,0.18665008,0.38785297,0.5142632,0.02172403,0.0,0.2535917,2.0242815,0.4120692,9.8525915,0.0,0.0,0.0,0.0,0.0,0.0,0.4787874,0.2542194,0.11058897,0.0842195,0.0,0.037444755,19.022007,115.82357,35.603317,49.81651,29.470484,43.15795,21.183073,22.796598,0.26810354,0.07841177,0.0039245933,0.42260253,12.099705,12.099705,11.984422
1993-06-06,8.202472,1.7561911,0.060934573,0.2596341,0.48415923,0.0006482005,0.0006482005,0.0006482005,0.0006482005,0.053336844,0.0006482005,0.0006482005,0.0006482005,0.0006482005,0.0006482005,0.0006482005,0.0006482005,0.0006482005,135.74893,0.086490065,0.0006482005,0.0006482005,0.0006482005,9.512342,12.674145,15.789001,10.200263,6.5482335,1.5527681,1.4876481,30.010687,36.996956,9.4300585,7.986113,6.840649,0.848951,15.772903,15.772903,36.294495
1993-06-07,-4.28408e-05,0.04689768,0.14974177,0.10176934,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,0.20210817,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,-4.28408e-05,57.49851,2.5884156,0.9888391,0.032803044,0.01222454,1.85374,11.725334,130.08278,11.140233,19.634378,8.550702,7.122719,3.6296933,2.9060175,1.373075,2.3569632,4.7944274,0.055149198,0.04787557,0.04787557,13.878537
1993-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09465031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18323,9.860919,4.475625,0.010419637,0.0,2.7309787,0.15115365,5.050363,41.590298,34.474293,17.108374,15.315497,4.7067084,4.213025,0.46820566,1.0628868,0.1744926,0.13746507,0.8997247,0.8997247,24.334665
1993-06-09,1.4102533,0.13640523,1.8805064,1.0375307,2.5882535,0.08000247,0.021729618,0.020937994,0.2552569,0.016814098,0.1232624,0.7262435,0.3163442,0.16535446,0.46982053,0.84647703,2.2013001,2.391767,0.011272728,10.773828,7.78519,9.994418,0.17287582,1.9638518,0.011272728,0.011272728,3.1018271,1.9448304,0.94079614,1.2206994,10.4359255,2.301332,0.051392242,4.5446663,3.1791162,26.243383,13.047873,13.047873,2.9244146
1993-06-10,2.6363022,71.93752,35.187515,82.917694,36.569153,0.022057444,0.022057444,0.022057444,0.7148348,0.31474233,0.022057444,0.022057444,4.3128586,0.51929057,3.673382,0.057559464,0.057559464,1.5000291,0.12960657,0.063922256,0.028811395,0.022057444,0.05947426,0.054687265,0.022057444,0.022057444,0.022057444,0.022057444,0.022057444,0.022057444,0.022057444,9.370811,4.040566,1.1313188,1.8119032,0.022057444,0.04222989,0.04222989,0.022057444
1993-06-11,13.481275,4.721821,31.967953,73.999245,14.713384,0.5674455,0.6411951,0.85446984,0.11225417,0.011244789,0.011244789,0.011244789,1.1778641,6.259039,13.036033,9.219495,10.829441,13.181107,6.700472,0.036899,2.2056458,0.011244789,0.35283715,0.011244789,0.011244789,0.011244789,0.011244789,0.011244789,0.011244789,0.011244789,0.011244789,0.011244789,0.011244789,11.257695,13.770275,4.8884516,0.011244789,0.011244789,0.011244789
1993-06-12,0.020947307,0.3856886,0.61275613,1.1885427,20.268612,23.637173,3.7564034,4.282832,10.82631,0.22432023,0.020947307,0.02846122,0.17769635,0.15153177,2.0475314,4.549967,2.8384173,0.038851053,0.020947307,0.29959902,6.260183,7.355628,0.04628487,0.020947307,0.020947307,0.09359419,0.26567653,0.3234614,0.06881915,0.05017966,0.020947307,0.020947307,0.020947307,11.868171,15.785622,0.52485615,2.0440874,2.0440874,0.020947307
1993-06-13,0.014713034,0.14647283,2.0965564,1.2036022,74.67289,0.051138923,0.79879355,2.295237,5.587731,0.49433112,0.014713034,0.083785504,1.0148268,4.200177,19.756098,0.02113171,0.027550384,0.52819586,3.006175,2.6926477,0.58630854,0.014713034,0.014713034,0.030208377,0.014713034,0.014713034,0.014713034,0.014713034,0.1747217,0.14159828,0.18022023,0.014713034,1.0423418,26.3297,21.888502,1.0254943,0.014713034,0.014713034,0.014713034
1993-06-14,1.028819,0.09406172,0.27435458,0.6897319,2.1077898,1.6448627,11.685609,5.7064033,62.71394,127.57062,0.012822449,0.0462085,4.5644417,14.145653,14.253044,0.13002008,0.2157353,19.955841,0.019891188,0.012822449,93.94265,23.142078,0.012822449,0.012822449,0.012822449,0.012822449,0.012822449,0.012822449,0.0410676,0.031121075,5.988535,0.012822449,0.55007637,18.116478,18.811352,0.012822449,4.5735106,4.5735106,0.012822449
1993-06-15,1.5022532,27.412655,1.3380812,33.577015,112.81604,0.44034797,2.2719355,2.97799,15.488991,5.492069,0.0,0.9794646,11.351138,13.695002,12.871355,0.2875384,0.7449704,5.424483,0.13191812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041782856,0.0,0.012326986,0.035109,0.0,0.0,0.0,0.0
1993-06-16,0.0036247077,0.0036247077,0.0036247077,0.017521903,0.6504338,0.0036247077,0.0036247077,0.0036247077,0.0036247077,1.0657665,0.01864694,1.1392682,0.0036247077,0.0036247077,0.011997297,0.0036247077,0.0036247077,0.0036247077,0.0036247077,0.0036247077,0.0036247077,0.0036247077,0.09453483,0.0036247077,0.0036247077,0.0036247077,0.0036247077,0.0036247077,0.050593168,0.052493066,0.004397705,0.16352907,0.024346635,0.0036247077,0.027021391,0.0036247077,0.0036247077,0.0036247077,0.0036247077
1993-06-17,4.28408e-05,4.28408e-05,4.28408e-05,0.59483755,0.3625918,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,0.016966835,4.28408e-05,4.28408e-05,0.041387975,4.28408e-05,4.28408e-05,0.2160631,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05,4.28408e-05
1993-06-18,0.009497628,0.009497628,0.009497628,2.240771,0.016992912,0.009497628,0.009497628,0.009497628,0.038890168,5.817303,0.009497628,0.009497628,0.009497628,0.05053729,0.013547017,0.021142885,0.021142885,0.023126602,0.30889735,0.25884247,1.3411678,0.009497628,0.03622286,0.02113916,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628,0.009497628
